captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.winner,candidates.1.calledAt,candidates.1.colorIndex
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108MD22091,live,1.29,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:03:41.284Z,40,2074,1.93,32111,18630,61.24,32120,10714,35.22,32652,578,1.9,32654,278,0.91,32653,220,0.72,2350000,99,30420,3525000,40,27,,,1.0,X,2022-11-09T01:00:04.280Z,0.0
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108MD22091,live,6.04,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:10:16.235Z,54,2074,2.6,32120,75178,53.0,32111,62633,44.15,32652,2209,1.56,32654,1047,0.74,32653,790,0.56,2350000,99,141857,3525000,54,125,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108MD22091,live,13.99,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:14:08.793Z,55,2074,2.65,32120,204434,62.18,32111,115292,35.07,32652,4643,1.41,32654,2508,0.76,32653,1900,0.58,2350000,99,328777,3525000,55,290,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108MD22091,live,22.74,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:19:03.885Z,83,2074,4.0,32120,361214,67.58,32111,159482,29.84,32652,6482,1.21,32654,3967,0.74,32653,3361,0.63,2350000,99,534506,3525000,83,472,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108MD22091,live,23.02,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:23:50.082Z,94,2074,4.53,32120,363104,67.13,32111,163805,30.28,32652,6587,1.22,32654,4028,0.74,32653,3408,0.63,2350000,99,540932,3525000,94,477,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108MD22091,live,26.48,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:27:23.805Z,245,2074,11.81,32120,399818,64.24,32111,205575,33.03,32652,8087,1.3,32654,4908,0.79,32653,3995,0.64,2350000,99,622383,3525000,245,549,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108MD22091,live,28.99,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:33:04.147Z,390,2074,18.8,32120,432744,63.53,32111,229352,33.67,32652,9051,1.33,32654,5572,0.82,32653,4481,0.66,2350000,99,681200,3525000,390,601,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108MD22091,live,29.14,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:38:48.874Z,394,2074,19.0,32120,433786,63.34,32111,231840,33.85,32652,9139,1.33,32654,5608,0.82,32653,4504,0.66,2350000,99,684877,3525000,394,604,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108MD22091,live,29.14,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:41:31.562Z,394,2074,19.0,32120,433786,63.34,32111,231840,33.85,32652,9139,1.33,32654,5608,0.82,32653,4504,0.66,2350000,99,684877,3525000,394,604,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108MD22091,live,30.04,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:47:45.183Z,439,2074,21.17,32120,443739,62.87,32111,242176,34.31,32652,9442,1.34,32654,5847,0.83,32653,4647,0.66,2350000,99,705851,3525000,439,623,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108MD22091,live,32.53,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:50:16.219Z,553,2074,26.66,32120,477596,62.48,32111,264756,34.64,32652,10491,1.37,32654,6384,0.84,32653,5116,0.67,2350000,99,764343,3525000,553,675,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,20221108MD22091,live,32.53,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:55:01.007Z,553,2074,26.66,32120,477596,62.48,32111,264756,34.64,32652,10491,1.37,32654,6384,0.84,32653,5116,0.67,2350000,99,764343,3525000,553,675,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108MD22091,live,44.98,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:11:23.536Z,1171,2074,56.46,32120,637660,60.32,32111,387288,36.64,32652,15443,1.46,32654,9335,0.88,32653,7348,0.7,2350000,99,1057074,3525000,1171,933,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108MD22091,live,45.78,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:15:42.699Z,1203,2074,58.0,32120,650201,60.44,32111,392772,36.51,32652,15745,1.46,32654,9515,0.88,32653,7523,0.7,2350000,99,1075756,3525000,1203,949,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108MD22091,live,47.81,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:20:48.792Z,1318,2074,63.55,32120,675275,60.11,32111,413705,36.82,32652,16573,1.48,32654,10031,0.89,32653,7898,0.7,2350000,99,1123482,3525000,1318,992,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108MD22091,live,52.53,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:35:25.225Z,1531,2074,73.82,32120,743260,60.21,32111,453044,36.7,32652,18343,1.49,32654,10999,0.89,32653,8807,0.71,2350000,99,1234453,3525000,1531,1089,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108MD22091,live,55.62,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:45:22.024Z,1659,2074,79.99,32120,782786,59.89,32111,483597,37.0,32652,19644,1.5,32654,11716,0.9,32653,9341,0.71,2350000,99,1307084,3525000,1659,1154,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108MD22091,live,56.16,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:46:18.247Z,1702,2074,82.06,32120,790173,59.88,32111,488342,37.0,32652,19882,1.51,32654,11860,0.9,32653,9440,0.72,2350000,99,1319697,3525000,1702,1165,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108MD22091,live,58.59,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:03:04.342Z,1813,2074,87.42,32120,824836,59.91,32111,508812,36.95,32652,20904,1.52,32654,12428,0.9,32653,9870,0.72,2350000,99,1376850,3525000,1813,1215,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108MD22091,live,58.59,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:11:40.427Z,1811,2074,87.32,32120,824836,59.91,32111,508812,36.95,32652,20904,1.52,32654,12428,0.9,32653,9870,0.72,2350000,99,1376850,3525000,1811,1215,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108MD22091,live,58.59,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:16:58.285Z,1811,2074,87.32,32120,824836,59.91,32111,508812,36.95,32652,20904,1.52,32654,12428,0.9,32653,9870,0.72,2350000,99,1376850,3525000,1811,1215,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,20221108MD22091,live,60.69,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:22:02.613Z,1890,2074,91.13,32120,852893,59.8,32111,528494,37.06,32652,21681,1.52,32654,12841,0.9,32653,10260,0.72,2350000,99,1426169,3525000,1890,1259,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,20221108MD22091,live,60.81,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:25:45.629Z,1899,2074,91.56,32120,854956,59.83,32111,529125,37.03,32652,21695,1.52,32654,12883,0.9,32653,10292,0.72,2350000,99,1428951,3525000,1899,1261,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,20221108MD22091,live,61.08,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:26:47.485Z,1909,2074,92.04,32120,857788,59.76,32111,532424,37.09,32652,21824,1.52,32654,12969,0.9,32653,10335,0.72,2350000,99,1435340,3525000,1909,1267,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,20221108MD22091,live,61.08,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:27:22.456Z,1909,2074,92.04,32120,857788,59.76,32111,532424,37.09,32652,21824,1.52,32654,12969,0.9,32653,10335,0.72,2350000,99,1435340,3525000,1909,1267,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108MD22091,live,61.08,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:28:03.041Z,1909,2074,92.04,32120,857788,59.76,32111,532424,37.09,32652,21824,1.52,32654,12969,0.9,32653,10335,0.72,2350000,99,1435340,3525000,1909,1267,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,20221108MD22091,live,71.77,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:29:02.352Z,1909,2074,92.04,32120,857788,59.76,32111,532424,37.09,32652,21824,1.52,32654,12969,0.9,32653,10335,0.72,2000000,99,1435340,3525000,1909,1488,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,20221108MD22091,live,71.92,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:32:45.279Z,1919,2074,92.53,32120,860089,59.79,32111,533155,37.06,32652,21867,1.52,32654,12995,0.9,32653,10371,0.72,2000000,99,1438477,3525000,1919,1492,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,20221108MD22091,live,72.32,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:33:23.923Z,1932,2074,93.15,32120,864569,59.77,32111,536280,37.08,32652,22038,1.52,32654,13068,0.9,32653,10439,0.72,2000000,99,1446394,3525000,1932,1500,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108MD22091,live,72.32,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:34:03.188Z,1932,2074,93.15,32120,864569,59.77,32111,536280,37.08,32652,22038,1.52,32654,13068,0.9,32653,10439,0.72,2000000,99,1446394,3525000,1932,1500,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,20221108MD22091,live,72.32,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:34:22.001Z,1932,2074,93.15,32120,864569,59.77,32111,536280,37.08,32652,22038,1.52,32654,13068,0.9,32653,10439,0.72,2000000,99,1446394,3525000,1932,1500,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,20221108MD22091,live,72.74,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:39:44.744Z,1946,2074,93.83,32120,869094,59.74,32111,539892,37.11,32652,22167,1.52,32654,13147,0.9,32653,10493,0.72,2000000,99,1454793,3525000,1946,1509,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,20221108MD22091,live,72.96,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:41:22.481Z,1955,2074,94.26,32120,872606,59.8,32111,540680,37.05,32652,22258,1.53,32654,13189,0.9,32653,10533,0.72,2000000,99,1459266,3525000,1955,1513,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,20221108MD22091,live,72.96,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:43:36.594Z,1955,2074,94.26,32120,872606,59.8,32111,540680,37.05,32652,22258,1.53,32654,13189,0.9,32653,10533,0.72,2000000,99,1459266,3525000,1955,1513,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969204,2022-11-08 22:46:44 -0600,861af312a343e9b4769e08b8c7c8c17fab4dadef,20221108MD22091,live,73.16,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:45:47.691Z,1959,2074,94.46,32120,874565,59.77,32111,542459,37.07,32652,22330,1.53,32654,13223,0.9,32653,10566,0.72,2000000,99,1463143,3525000,1959,1517,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108MD22091,live,73.55,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:46:43.213Z,1979,2074,95.42,32120,879301,59.78,32111,545217,37.07,32652,22451,1.53,32654,13311,0.9,32653,10639,0.72,2000000,99,1470919,3525000,1979,1525,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,20221108MD22091,live,73.55,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:47:25.069Z,1979,2074,95.42,32120,879301,59.78,32111,545217,37.07,32652,22451,1.53,32654,13311,0.9,32653,10639,0.72,2000000,99,1470919,3525000,1979,1525,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,20221108MD22091,live,73.55,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:48:44.784Z,1979,2074,95.42,32120,879301,59.78,32111,545217,37.07,32652,22451,1.53,32654,13311,0.9,32653,10639,0.72,2000000,99,1470919,3525000,1979,1525,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,20221108MD22091,live,73.55,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:50:28.779Z,1979,2074,95.42,32120,879301,59.78,32111,545217,37.07,32652,22451,1.53,32654,13311,0.9,32653,10639,0.72,2000000,99,1470919,3525000,1979,1525,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108MD22091,live,74.01,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:52:40.711Z,1990,2074,95.95,32120,883496,59.68,32111,550115,37.16,32652,22605,1.53,32654,13375,0.9,32653,10685,0.72,2000000,99,1480276,3525000,1990,1535,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969942,2022-11-08 22:59:02 -0600,302c96144aa0d22b0603db04cac0928c1e8a79f9,20221108MD22091,live,74.29,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:58:08.299Z,1998,2074,96.34,32120,886703,59.68,32111,552299,37.17,32652,22697,1.53,32654,13422,0.9,32653,10724,0.72,2000000,99,1485845,3525000,1998,1541,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667969984,2022-11-08 22:59:44 -0600,a2fb710992b888fe9f7e47092d88395e89230dfc,20221108MD22091,live,74.34,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:58:43.274Z,2000,2074,96.43,32120,887616,59.7,32111,552337,37.15,32652,22703,1.53,32654,13430,0.9,32653,10730,0.72,2000000,99,1486816,3525000,2000,1542,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667970027,2022-11-08 23:00:27 -0600,0d3c5c12e1d5e510cd8a9d7ec7188e7376d3702a,20221108MD22091,live,74.34,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:59:24.961Z,2000,2074,96.43,32120,887616,59.7,32111,552337,37.15,32652,22703,1.53,32654,13430,0.9,32653,10730,0.72,2000000,99,1486816,3525000,2000,1542,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,20221108MD22091,live,74.34,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:00:12.029Z,2000,2074,96.43,32120,887616,59.7,32111,552337,37.15,32652,22703,1.53,32654,13430,0.9,32653,10730,0.72,2000000,99,1486816,3525000,2000,1542,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667970373,2022-11-08 23:06:13 -0600,3ea973c74a9585b2e944f9dd59e390b2b951b2cd,20221108MD22091,live,74.45,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:05:02.569Z,2003,2074,96.58,32120,888368,59.66,32111,553733,37.19,32652,22758,1.53,32654,13459,0.9,32653,10739,0.72,2000000,99,1489057,3525000,2003,1544,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,20221108MD22091,live,74.45,MD,Maryland,21,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:06:02.379Z,2003,2074,96.58,32120,888368,59.66,32111,553733,37.19,32652,22758,1.53,32654,13459,0.9,32653,10739,0.72,2000000,99,1489057,3525000,2003,1544,X,2022-11-09T01:00:04.280Z,0.0,,,1.0
